"id","registry","crossreg_euctr_id","is_crossreg_eudract"
"NCT01914497","ClinicalTrials.gov",NA,FALSE
"NCT01914627","ClinicalTrials.gov",NA,FALSE
"NCT01887041","ClinicalTrials.gov",NA,FALSE
"NCT01872052","ClinicalTrials.gov",NA,FALSE
"NCT01759238","ClinicalTrials.gov","2011-005296-16",TRUE
"NCT01412970","ClinicalTrials.gov",NA,FALSE
"NCT01353443","ClinicalTrials.gov",NA,FALSE
"NCT01317134","ClinicalTrials.gov",NA,FALSE
"NCT01021202","ClinicalTrials.gov",NA,FALSE
"NCT00858793","ClinicalTrials.gov",NA,FALSE
"NCT00711230","ClinicalTrials.gov","2007-001955-20",TRUE
"NCT00390702","ClinicalTrials.gov",NA,FALSE
"NCT02787122","ClinicalTrials.gov",NA,FALSE
"NCT03667638","ClinicalTrials.gov",NA,FALSE
"NCT02728453","ClinicalTrials.gov",NA,FALSE
"NCT02535741","ClinicalTrials.gov",NA,FALSE
"NCT02527707","ClinicalTrials.gov",NA,FALSE
"NCT02398864","ClinicalTrials.gov",NA,FALSE
"NCT02374567","ClinicalTrials.gov",NA,FALSE
"NCT02079688","ClinicalTrials.gov",NA,FALSE
"NCT01336530","ClinicalTrials.gov","2009-014441-93",TRUE
"NCT01117662","ClinicalTrials.gov",NA,FALSE
"NCT01046799","ClinicalTrials.gov","2008-005976-28",TRUE
"NCT00808600","ClinicalTrials.gov",NA,FALSE
"NCT02948907","ClinicalTrials.gov",NA,FALSE
"NCT02772146","ClinicalTrials.gov",NA,FALSE
"NCT02679677","ClinicalTrials.gov",NA,FALSE
"NCT02454634","ClinicalTrials.gov","2014-000503-27",TRUE
"NCT02130128","ClinicalTrials.gov",NA,FALSE
"NCT02054351","ClinicalTrials.gov","2013-002755-15",TRUE
"NCT02015312","ClinicalTrials.gov","2012-004520-38",TRUE
"NCT01949064","ClinicalTrials.gov",NA,FALSE
"NCT01769313","ClinicalTrials.gov",NA,FALSE
"NCT01666600","ClinicalTrials.gov",NA,FALSE
"NCT01665885","ClinicalTrials.gov",NA,FALSE
"NCT01617980","ClinicalTrials.gov",NA,FALSE
"NCT01473966","ClinicalTrials.gov",NA,FALSE
"NCT01394367","ClinicalTrials.gov",NA,FALSE
"NCT01372735","ClinicalTrials.gov",NA,FALSE
"NCT01362582","ClinicalTrials.gov",NA,FALSE
"NCT01277406","ClinicalTrials.gov",NA,FALSE
"NCT01220752","ClinicalTrials.gov",NA,FALSE
"NCT01166308","ClinicalTrials.gov","2009-017352-26",TRUE
"NCT01165671","ClinicalTrials.gov","2009-014668-21",TRUE
"NCT01105403","ClinicalTrials.gov",NA,FALSE
"NCT00753441","ClinicalTrials.gov",NA,FALSE
"NCT02487680","ClinicalTrials.gov",NA,FALSE
"NCT02159170","ClinicalTrials.gov",NA,FALSE
"NCT02104882","ClinicalTrials.gov",NA,FALSE
"NCT02690909","ClinicalTrials.gov",NA,FALSE
"NCT03081975","ClinicalTrials.gov",NA,FALSE
"NCT02866825","ClinicalTrials.gov","2015-003036-12",TRUE
"NCT02246595","ClinicalTrials.gov","2013-001037-40",TRUE
"NCT01522612","ClinicalTrials.gov","2011-002947-83",TRUE
"NCT02771015","ClinicalTrials.gov",NA,FALSE
"NCT02641782","ClinicalTrials.gov",NA,FALSE
"NCT02553668","ClinicalTrials.gov",NA,FALSE
"NCT02002481","ClinicalTrials.gov",NA,FALSE
"NCT02000505","ClinicalTrials.gov",NA,FALSE
"NCT01836848","ClinicalTrials.gov",NA,FALSE
"NCT01828372","ClinicalTrials.gov","2013-000779-33",TRUE
"NCT01795053","ClinicalTrials.gov",NA,FALSE
"NCT01407848","ClinicalTrials.gov","2011-003473-29",TRUE
"NCT01349296","ClinicalTrials.gov",NA,FALSE
"NCT01279174","ClinicalTrials.gov",NA,FALSE
"NCT01047059","ClinicalTrials.gov","2009-012607-26",TRUE
"NCT00933777","ClinicalTrials.gov",NA,FALSE
"NCT00854256","ClinicalTrials.gov",NA,FALSE
"NCT02891863","ClinicalTrials.gov",NA,FALSE
"NCT02523859","ClinicalTrials.gov",NA,FALSE
"NCT01968239","ClinicalTrials.gov","2012-005439-10",TRUE
"NCT01937767","ClinicalTrials.gov","2013-001113-32",TRUE
"NCT01435057","ClinicalTrials.gov",NA,FALSE
"NCT00595647","ClinicalTrials.gov",NA,FALSE
"NCT01483339","ClinicalTrials.gov",NA,FALSE
"NCT02703870","ClinicalTrials.gov",NA,FALSE
"NCT02460861","ClinicalTrials.gov",NA,FALSE
"NCT02039167","ClinicalTrials.gov",NA,FALSE
"NCT00827619","ClinicalTrials.gov",NA,FALSE
"NCT03019718","ClinicalTrials.gov",NA,FALSE
"NCT02843490","ClinicalTrials.gov",NA,FALSE
"NCT02654353","ClinicalTrials.gov",NA,FALSE
"NCT02594332","ClinicalTrials.gov","2015-001868-19",TRUE
"NCT02532881","ClinicalTrials.gov",NA,FALSE
"NCT01524679","ClinicalTrials.gov",NA,FALSE
"NCT01445808","ClinicalTrials.gov",NA,FALSE
"NCT01340690","ClinicalTrials.gov",NA,FALSE
"NCT00659867","ClinicalTrials.gov",NA,FALSE
"NCT02382445","ClinicalTrials.gov",NA,FALSE
"NCT02312479","ClinicalTrials.gov",NA,FALSE
"NCT02291562","ClinicalTrials.gov",NA,FALSE
"NCT02291536","ClinicalTrials.gov",NA,FALSE
"NCT02051387","ClinicalTrials.gov","2008-008245-38",TRUE
"NCT01472029","ClinicalTrials.gov","2011-001507-13",TRUE
"NCT01403779","ClinicalTrials.gov",NA,FALSE
"NCT00834314","ClinicalTrials.gov",NA,FALSE
"NCT00766233","ClinicalTrials.gov",NA,FALSE
"NCT02675816","ClinicalTrials.gov",NA,FALSE
"NCT03330431","ClinicalTrials.gov",NA,FALSE
"NCT02139098","ClinicalTrials.gov","2013-003229-27",TRUE
"NCT01721538","ClinicalTrials.gov",NA,FALSE
"NCT01560754","ClinicalTrials.gov","2010-020299-42",TRUE
"NCT00596765","ClinicalTrials.gov",NA,FALSE
"NCT00187278","ClinicalTrials.gov",NA,FALSE
"NCT03332914","ClinicalTrials.gov",NA,FALSE
"NCT02883621","ClinicalTrials.gov",NA,FALSE
"NCT02863549","ClinicalTrials.gov",NA,FALSE
"NCT02816268","ClinicalTrials.gov",NA,FALSE
"NCT02588794","ClinicalTrials.gov",NA,FALSE
"NCT02550600","ClinicalTrials.gov",NA,FALSE
"NCT02526342","ClinicalTrials.gov",NA,FALSE
"NCT02421016","ClinicalTrials.gov",NA,FALSE
"NCT02367495","ClinicalTrials.gov",NA,FALSE
"NCT02353533","ClinicalTrials.gov",NA,FALSE
"NCT02320851","ClinicalTrials.gov",NA,FALSE
"NCT02207309","ClinicalTrials.gov","2013-000522-58",TRUE
"NCT02157129","ClinicalTrials.gov",NA,FALSE
"NCT01991847","ClinicalTrials.gov",NA,FALSE
"NCT01803217","ClinicalTrials.gov",NA,FALSE
"NCT01714999","ClinicalTrials.gov",NA,FALSE
"NCT01702597","ClinicalTrials.gov",NA,FALSE
"NCT01690325","ClinicalTrials.gov",NA,FALSE
"NCT01548677","ClinicalTrials.gov","2009-017485-23",TRUE
"NCT01439958","ClinicalTrials.gov","2011-004304-38",TRUE
"NCT01431222","ClinicalTrials.gov",NA,FALSE
"NCT01419002","ClinicalTrials.gov",NA,FALSE
"NCT01384994","ClinicalTrials.gov",NA,FALSE
"NCT01382147","ClinicalTrials.gov","2007-003103-12",TRUE
"NCT01230073","ClinicalTrials.gov",NA,FALSE
"NCT01229033","ClinicalTrials.gov",NA,FALSE
"NCT01138579","ClinicalTrials.gov",NA,FALSE
"NCT01029769","ClinicalTrials.gov","2009-012031-15",TRUE
"NCT00845286","ClinicalTrials.gov",NA,FALSE
"NCT00425425","ClinicalTrials.gov","2006-001097-24",TRUE
"NCT02788448","ClinicalTrials.gov",NA,FALSE
"NCT02361697","ClinicalTrials.gov",NA,FALSE
"NCT02253771","ClinicalTrials.gov",NA,FALSE
"NCT02241642","ClinicalTrials.gov",NA,FALSE
"NCT01407679","ClinicalTrials.gov",NA,FALSE
"NCT01303250","ClinicalTrials.gov","2009-017595-25",TRUE
"NCT00413127","ClinicalTrials.gov","2007-000259-33",TRUE
"NCT00111371","ClinicalTrials.gov",NA,FALSE
"NCT02973919","ClinicalTrials.gov",NA,FALSE
"NCT02408575","ClinicalTrials.gov",NA,FALSE
"NCT02058810","ClinicalTrials.gov",NA,FALSE
"NCT01639261","ClinicalTrials.gov","2010-022467-36",TRUE
"NCT01023542","ClinicalTrials.gov",NA,FALSE
"NCT02120313","ClinicalTrials.gov",NA,FALSE
"NCT02062138","ClinicalTrials.gov",NA,FALSE
"NCT01767220","ClinicalTrials.gov",NA,FALSE
"NCT03184285","ClinicalTrials.gov",NA,FALSE
"NCT02739685","ClinicalTrials.gov",NA,FALSE
"NCT02632292","ClinicalTrials.gov",NA,FALSE
"NCT02631798","ClinicalTrials.gov",NA,FALSE
"NCT02550418","ClinicalTrials.gov",NA,FALSE
"NCT02441621","ClinicalTrials.gov",NA,FALSE
"NCT02353793","ClinicalTrials.gov",NA,FALSE
"NCT02316132","ClinicalTrials.gov",NA,FALSE
"NCT02235220","ClinicalTrials.gov",NA,FALSE
"NCT01989429","ClinicalTrials.gov","2013-001632-21",TRUE
"NCT01948726","ClinicalTrials.gov",NA,FALSE
"NCT01924338","ClinicalTrials.gov",NA,FALSE
"NCT01835340","ClinicalTrials.gov",NA,FALSE
"NCT01312623","ClinicalTrials.gov",NA,FALSE
"NCT01276002","ClinicalTrials.gov",NA,FALSE
"NCT00170274","ClinicalTrials.gov",NA,FALSE
"NCT04157023","ClinicalTrials.gov",NA,FALSE
"NCT03961906","ClinicalTrials.gov",NA,FALSE
"NCT03531216","ClinicalTrials.gov",NA,FALSE
"NCT03530839","ClinicalTrials.gov",NA,FALSE
"NCT03341741","ClinicalTrials.gov",NA,FALSE
"NCT03022695","ClinicalTrials.gov",NA,FALSE
"NCT02867969","ClinicalTrials.gov",NA,FALSE
"NCT02613078","ClinicalTrials.gov",NA,FALSE
"NCT02588144","ClinicalTrials.gov",NA,FALSE
"NCT02452307","ClinicalTrials.gov",NA,FALSE
"NCT02353858","ClinicalTrials.gov",NA,FALSE
"NCT02345447","ClinicalTrials.gov",NA,FALSE
"NCT02312674","ClinicalTrials.gov",NA,FALSE
"NCT02228486","ClinicalTrials.gov",NA,FALSE
"NCT02140138","ClinicalTrials.gov","2013-004489-32",TRUE
"NCT02128698","ClinicalTrials.gov",NA,FALSE
"NCT01942447","ClinicalTrials.gov",NA,FALSE
"NCT01919866","ClinicalTrials.gov",NA,FALSE
"NCT01803295","ClinicalTrials.gov",NA,FALSE
"NCT01757613","ClinicalTrials.gov","2012-002529-30",TRUE
"NCT01683864","ClinicalTrials.gov","2011-004405-25",TRUE
"NCT01582048","ClinicalTrials.gov","2011-002192-41",TRUE
"NCT01538316","ClinicalTrials.gov",NA,FALSE
"NCT01289938","ClinicalTrials.gov","2008-003778-16",TRUE
"NCT00961142","ClinicalTrials.gov","2007-006016-33",TRUE
"NCT00546845","ClinicalTrials.gov",NA,FALSE
"NCT00515970","ClinicalTrials.gov",NA,FALSE
"NCT00167583","ClinicalTrials.gov",NA,FALSE
"NCT02743988","ClinicalTrials.gov",NA,FALSE
"NCT02290067","ClinicalTrials.gov",NA,FALSE
"NCT02198482","ClinicalTrials.gov","2014-000477-39",TRUE
"NCT01866449","ClinicalTrials.gov","2013-001550-98",TRUE
"NCT01837082","ClinicalTrials.gov","2012-001134-33",TRUE
"NCT01427686","ClinicalTrials.gov",NA,FALSE
"NCT01397149","ClinicalTrials.gov","2010-023022-20",TRUE
"NCT01611207","ClinicalTrials.gov",NA,FALSE
"NCT03505775","ClinicalTrials.gov",NA,FALSE
"NCT03098498","ClinicalTrials.gov",NA,FALSE
"NCT02587338","ClinicalTrials.gov",NA,FALSE
"NCT02469012","ClinicalTrials.gov",NA,FALSE
"NCT01352403","ClinicalTrials.gov","2008-005054-20",TRUE
"NCT01348269","ClinicalTrials.gov","2010-019415-38",TRUE
"NCT01229631","ClinicalTrials.gov",NA,FALSE
"DRKS00008002","DRKS",NA,FALSE
"DRKS00007817","DRKS",NA,FALSE
"DRKS00005258","DRKS",NA,FALSE
"DRKS00011525","DRKS",NA,FALSE
"DRKS00005421","DRKS",NA,FALSE
"DRKS00011658","DRKS",NA,FALSE
"DRKS00003610","DRKS",NA,FALSE
"DRKS00010912","DRKS",NA,FALSE
"DRKS00011570","DRKS",NA,FALSE
"DRKS00008755","DRKS",NA,FALSE
"DRKS00009546","DRKS",NA,FALSE
"DRKS00011552","DRKS",NA,FALSE
"DRKS00011584","DRKS",NA,FALSE
"DRKS00012665","DRKS",NA,FALSE
"DRKS00005444","DRKS",NA,FALSE
"DRKS00000689","DRKS",NA,FALSE
"DRKS00003133","DRKS",NA,FALSE
"DRKS00005795","DRKS",NA,FALSE
"DRKS00011539","DRKS",NA,FALSE
"DRKS00009437","DRKS",NA,FALSE
"DRKS00010395","DRKS",NA,FALSE
"DRKS00010871","DRKS",NA,FALSE
"DRKS00004349","DRKS",NA,FALSE
"DRKS00010032","DRKS",NA,FALSE
"DRKS00010655","DRKS",NA,FALSE
"DRKS00000802","DRKS",NA,FALSE
"DRKS00002698","DRKS",NA,FALSE
"DRKS00003094","DRKS",NA,FALSE
"DRKS00004909","DRKS",NA,FALSE
"DRKS00005488","DRKS",NA,FALSE
"DRKS00005715","DRKS",NA,FALSE
"DRKS00006126","DRKS",NA,FALSE
"DRKS00006129","DRKS",NA,FALSE
"DRKS00006286","DRKS",NA,FALSE
"DRKS00006303","DRKS",NA,FALSE
"DRKS00008829","DRKS",NA,FALSE
"DRKS00008849","DRKS",NA,FALSE
"DRKS00008925","DRKS",NA,FALSE
"DRKS00008953","DRKS",NA,FALSE
"DRKS00010457","DRKS",NA,FALSE
"DRKS00010976","DRKS",NA,FALSE
"DRKS00009746","DRKS",NA,FALSE
"DRKS00010208","DRKS",NA,FALSE
"DRKS00010428","DRKS",NA,FALSE
"DRKS00005740","DRKS",NA,FALSE
"DRKS00010661","DRKS",NA,FALSE
"DRKS00010710","DRKS",NA,FALSE
"DRKS00012259","DRKS",NA,FALSE
"DRKS00000635","DRKS",NA,FALSE
"DRKS00005338","DRKS",NA,FALSE
"DRKS00005485","DRKS",NA,FALSE
"DRKS00007652","DRKS",NA,FALSE
"DRKS00010458","DRKS",NA,FALSE
"DRKS00005346","DRKS",NA,FALSE
"DRKS00004737","DRKS",NA,FALSE
"DRKS00003349","DRKS",NA,FALSE
"DRKS00010270","DRKS",NA,FALSE
"DRKS00000156","DRKS",NA,FALSE
"DRKS00005182","DRKS",NA,FALSE
"DRKS00005455","DRKS",NA,FALSE
"DRKS00006178","DRKS",NA,FALSE
"DRKS00009241","DRKS",NA,FALSE
"DRKS00003527","DRKS",NA,FALSE
"DRKS00005949","DRKS",NA,FALSE
"DRKS00006734","DRKS",NA,FALSE
"DRKS00006766","DRKS",NA,FALSE
"DRKS00007163","DRKS",NA,FALSE
"DRKS00003217","DRKS",NA,FALSE
"DRKS00007930","DRKS",NA,FALSE
"DRKS00011171","DRKS",NA,FALSE
"DRKS00004328","DRKS",NA,FALSE
"DRKS00007976","DRKS",NA,FALSE
"DRKS00005432","DRKS",NA,FALSE
"DRKS00012248","DRKS",NA,FALSE
"DRKS00004944","DRKS",NA,FALSE
"DRKS00005039","DRKS",NA,FALSE
"DRKS00005271","DRKS",NA,FALSE
"DRKS00006275","DRKS",NA,FALSE
"DRKS00009733","DRKS",NA,FALSE
"DRKS00010714","DRKS",NA,FALSE
"DRKS00011526","DRKS",NA,FALSE
"DRKS00012736","DRKS",NA,FALSE
"DRKS00004757","DRKS",NA,FALSE
"DRKS00007147","DRKS",NA,FALSE
"DRKS00009346","DRKS",NA,FALSE
"DRKS00010441","DRKS",NA,FALSE
"DRKS00011644","DRKS",NA,FALSE
"DRKS00000566","DRKS",NA,FALSE
"DRKS00007141","DRKS",NA,FALSE
"DRKS00007860","DRKS",NA,FALSE
"DRKS00008914","DRKS",NA,FALSE
"DRKS00008832","DRKS",NA,FALSE
"DRKS00010175","DRKS",NA,FALSE
"DRKS00013008","DRKS",NA,FALSE
